Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
0.1	Rtr1	0	dev[1]=net(0,0-1)	DropInterests	0	0	0	0
0.1	Rtr1	0	dev[1]=net(0,0-1)	InNacks	0	0	0	0
0.1	Rtr1	0	dev[1]=net(0,0-1)	OutNacks	0	0	0	0
0.1	Rtr1	0	dev[1]=net(0,0-1)	DropNacks	0	0	0	0
0.1	Rtr1	0	dev[1]=net(0,0-1)	InData	0	0	0	0
0.1	Rtr1	0	dev[1]=net(0,0-1)	OutData	0	0	0	0
0.1	Rtr1	0	dev[1]=net(0,0-1)	DropData	0	0	0	0
0.1	Rtr1	0	dev[1]=net(0,0-1)	InSatisfiedInterests	0	0	0	0
0.1	Rtr1	0	dev[1]=net(0,0-1)	InTimedOutInterests	0	0	0	0
0.1	Rtr1	0	dev[1]=net(0,0-1)	OutSatisfiedInterests	0	0	0	0
0.1	Rtr1	0	dev[1]=net(0,0-1)	OutTimedOutInterests	0	0	0	0
0.1	Rtr1	1	dev[1]=net(1,1-2)	InInterests	0	0	0	0
0.1	Rtr1	1	dev[1]=net(1,1-2)	OutInterests	152	4.14844	19	0.518555
0.1	Rtr1	1	dev[1]=net(1,1-2)	DropInterests	0	0	0	0
0.1	Rtr1	1	dev[1]=net(1,1-2)	InNacks	0	0	0	0
0.1	Rtr1	1	dev[1]=net(1,1-2)	OutNacks	0	0	0	0
0.1	Rtr1	1	dev[1]=net(1,1-2)	DropNacks	0	0	0	0
0.1	Rtr1	1	dev[1]=net(1,1-2)	InData	0	0	0	0
0.1	Rtr1	1	dev[1]=net(1,1-2)	OutData	0	0	0	0
0.1	Rtr1	1	dev[1]=net(1,1-2)	DropData	0	0	0	0
0.1	Rtr1	1	dev[1]=net(1,1-2)	InSatisfiedInterests	0	0	0	0
0.1	Rtr1	1	dev[1]=net(1,1-2)	InTimedOutInterests	0	0	0	0
0.1	Rtr1	1	dev[1]=net(1,1-2)	OutSatisfiedInterests	0	0	0	0
0.1	Rtr1	1	dev[1]=net(1,1-2)	OutTimedOutInterests	0	0	0	0
0.1	Rtr2	0	dev[2]=net(0,1-2)	InInterests	144	3.92969	18	0.491211
0.1	Rtr2	0	dev[2]=net(0,1-2)	OutInterests	0	0	0	0
0.1	Rtr2	0	dev[2]=net(0,1-2)	DropInterests	0	0	0	0
0.1	Rtr2	0	dev[2]=net(0,1-2)	InNacks	0	0	0	0
0.1	Rtr2	0	dev[2]=net(0,1-2)	OutNacks	0	0	0	0
0.1	Rtr2	0	dev[2]=net(0,1-2)	DropNacks	0	0	0	0
0.1	Rtr2	0	dev[2]=net(0,1-2)	InData	0	0	0	0
0.1	Rtr2	0	dev[2]=net(0,1-2)	OutData	0	0	0	0
0.1	Rtr2	0	dev[2]=net(0,1-2)	DropData	0	0	0	0
0.1	Rtr2	0	dev[2]=net(0,1-2)	InSatisfiedInterests	0	0	0	0
0.1	Rtr2	0	dev[2]=net(0,1-2)	InTimedOutInterests	0	0	0	0
0.1	Rtr2	0	dev[2]=net(0,1-2)	OutSatisfiedInterests	0	0	0	0
0.1	Rtr2	0	dev[2]=net(0,1-2)	OutTimedOutInterests	0	0	0	0
0.1	Rtr2	1	dev[2]=net(1,2-3)	InInterests	0	0	0	0
0.1	Rtr2	1	dev[2]=net(1,2-3)	OutInterests	144	3.92969	18	0.491211
0.1	Rtr2	1	dev[2]=net(1,2-3)	DropInterests	0	0	0	0
0.1	Rtr2	1	dev[2]=net(1,2-3)	InNacks	0	0	0	0
0.1	Rtr2	1	dev[2]=net(1,2-3)	OutNacks	0	0	0	0
0.1	Rtr2	1	dev[2]=net(1,2-3)	DropNacks	0	0	0	0
0.1	Rtr2	1	dev[2]=net(1,2-3)	InData	0	0	0	0
0.1	Rtr2	1	dev[2]=net(1,2-3)	OutData	0	0	0	0
0.1	Rtr2	1	dev[2]=net(1,2-3)	DropData	0	0	0	0
0.1	Rtr2	1	dev[2]=net(1,2-3)	InSatisfiedInterests	0	0	0	0
0.1	Rtr2	1	dev[2]=net(1,2-3)	InTimedOutInterests	0	0	0	0
0.1	Rtr2	1	dev[2]=net(1,2-3)	OutSatisfiedInterests	0	0	0	0
0.1	Rtr2	1	dev[2]=net(1,2-3)	OutTimedOutInterests	0	0	0	0
0.1	Rtr3	0	dev[3]=net(0,2-3)	InInterests	136	3.71094	17	0.463867
0.1	Rtr3	0	dev[3]=net(0,2-3)	OutInterests	0	0	0	0
0.1	Rtr3	0	dev[3]=net(0,2-3)	DropInterests	0	0	0	0
0.1	Rtr3	0	dev[3]=net(0,2-3)	InNacks	0	0	0	0
0.1	Rtr3	0	dev[3]=net(0,2-3)	OutNacks	0	0	0	0
0.1	Rtr3	0	dev[3]=net(0,2-3)	DropNacks	0	0	0	0
0.1	Rtr3	0	dev[3]=net(0,2-3)	InData	0	0	0	0
0.1	Rtr3	0	dev[3]=net(0,2-3)	OutData	0	0	0	0
0.1	Rtr3	0	dev[3]=net(0,2-3)	DropData	0	0	0	0
0.1	Rtr3	0	dev[3]=net(0,2-3)	InSatisfiedInterests	0	0	0	0
0.1	Rtr3	0	dev[3]=net(0,2-3)	InTimedOutInterests	0	0	0	0
0.1	Rtr3	0	dev[3]=net(0,2-3)	OutSatisfiedInterests	0	0	0	0
0.1	Rtr3	0	dev[3]=net(0,2-3)	OutTimedOutInterests	0	0	0	0
0.1	Rtr3	1	dev[3]=net(1,3-4)	InInterests	0	0	0	0
0.1	Rtr3	1	dev[3]=net(1,3-4)	OutInterests	136	3.71094	17	0.463867
0.1	Rtr3	1	dev[3]=net(1,3-4)	DropInterests	0	0	0	0
0.1	Rtr3	1	dev[3]=net(1,3-4)	InNacks	0	0	0	0
0.1	Rtr3	1	dev[3]=net(1,3-4)	OutNacks	0	0	0	0
0.1	Rtr3	1	dev[3]=net(1,3-4)	DropNacks	0	0	0	0
0.1	Rtr3	1	dev[3]=net(1,3-4)	InData	0	0	0	0
0.1	Rtr3	1	dev[3]=net(1,3-4)	OutData	0	0	0	0
0.1	Rtr3	1	dev[3]=net(1,3-4)	DropData	0	0	0	0
0.1	Rtr3	1	dev[3]=net(1,3-4)	InSatisfiedInterests	0	0	0	0
0.1	Rtr3	1	dev[3]=net(1,3-4)	InTimedOutInterests	0	0	0	0
0.1	Rtr3	1	dev[3]=net(1,3-4)	OutSatisfiedInterests	0	0	0	0
0.1	Rtr3	1	dev[3]=net(1,3-4)	OutTimedOutInterests	0	0	0	0
0.1	Rtr4	0	dev[4]=net(0,3-4)	InInterests	128	3.49219	16	0.436523
0.1	Rtr4	0	dev[4]=net(0,3-4)	OutInterests	0	0	0	0
0.1	Rtr4	0	dev[4]=net(0,3-4)	DropInterests	0	0	0	0
0.1	Rtr4	0	dev[4]=net(0,3-4)	InNacks	0	0	0	0
0.1	Rtr4	0	dev[4]=net(0,3-4)	OutNacks	0	0	0	0
0.1	Rtr4	0	dev[4]=net(0,3-4)	DropNacks	0	0	0	0
0.1	Rtr4	0	dev[4]=net(0,3-4)	InData	0	0	0	0
0.1	Rtr4	0	dev[4]=net(0,3-4)	OutData	0	0	0	0
0.1	Rtr4	0	dev[4]=net(0,3-4)	DropData	0	0	0	0
0.1	Rtr4	0	dev[4]=net(0,3-4)	InSatisfiedInterests	0	0	0	0
0.1	Rtr4	0	dev[4]=net(0,3-4)	InTimedOutInterests	0	0	0	0
0.1	Rtr4	0	dev[4]=net(0,3-4)	OutSatisfiedInterests	0	0	0	0
0.1	Rtr4	0	dev[4]=net(0,3-4)	OutTimedOutInterests	0	0	0	0
0.1	Rtr4	1	dev[4]=net(1,4-5)	InInterests	0	0	0	0
0.1	Rtr4	1	dev[4]=net(1,4-5)	OutInterests	128	3.49219	16	0.436523
0.1	Rtr4	1	dev[4]=net(1,4-5)	DropInterests	0	0	0	0
0.1	Rtr4	1	dev[4]=net(1,4-5)	InNacks	0	0	0	0
0.1	Rtr4	1	dev[4]=net(1,4-5)	OutNacks	0	0	0	0
0.1	Rtr4	1	dev[4]=net(1,4-5)	DropNacks	0	0	0	0
0.1	Rtr4	1	dev[4]=net(1,4-5)	InData	0	0	0	0
0.1	Rtr4	1	dev[4]=net(1,4-5)	OutData	0	0	0	0
0.1	Rtr4	1	dev[4]=net(1,4-5)	DropData	0	0	0	0
0.1	Rtr4	1	dev[4]=net(1,4-5)	InSatisfiedInterests	0	0	0	0
0.1	Rtr4	1	dev[4]=net(1,4-5)	InTimedOutInterests	0	0	0	0
0.1	Rtr4	1	dev[4]=net(1,4-5)	OutSatisfiedInterests	0	0	0	0
0.1	Rtr4	1	dev[4]=net(1,4-5)	OutTimedOutInterests	0	0	0	0
0.1	Rtr5	0	dev[5]=net(0,4-5)	InInterests	120	3.27344	15	0.40918
0.1	Rtr5	0	dev[5]=net(0,4-5)	OutInterests	0	0	0	0
0.1	Rtr5	0	dev[5]=net(0,4-5)	DropInterests	0	0	0	0
0.1	Rtr5	0	dev[5]=net(0,4-5)	InNacks	0	0	0	0
0.1	Rtr5	0	dev[5]=net(0,4-5)	OutNacks	0	0	0	0
0.1	Rtr5	0	dev[5]=net(0,4-5)	DropNacks	0	0	0	0
0.1	Rtr5	0	dev[5]=net(0,4-5)	InData	0	0	0	0
0.1	Rtr5	0	dev[5]=net(0,4-5)	OutData	0	0	0	0
0.1	Rtr5	0	dev[5]=net(0,4-5)	DropData	0	0	0	0
0.1	Rtr5	0	dev[5]=net(0,4-5)	InSatisfiedInterests	0	0	0	0
0.1	Rtr5	0	dev[5]=net(0,4-5)	InTimedOutInterests	0	0	0	0
0.1	Rtr5	0	dev[5]=net(0,4-5)	OutSatisfiedInterests	0	0	0	0
0.1	Rtr5	0	dev[5]=net(0,4-5)	OutTimedOutInterests	0	0	0	0
0.1	Rtr5	1	dev[5]=net(1,5-6)	InInterests	0	0	0	0
0.1	Rtr5	1	dev[5]=net(1,5-6)	OutInterests	120	3.27344	15	0.40918
0.1	Rtr5	1	dev[5]=net(1,5-6)	DropInterests	0	0	0	0
0.1	Rtr5	1	dev[5]=net(1,5-6)	InNacks	0	0	0	0
0.1	Rtr5	1	dev[5]=net(1,5-6)	OutNacks	0	0	0	0
0.1	Rtr5	1	dev[5]=net(1,5-6)	DropNacks	0	0	0	0
0.1	Rtr5	1	dev[5]=net(1,5-6)	InData	0	0	0	0
0.1	Rtr5	1	dev[5]=net(1,5-6)	OutData	0	0	0	0
0.1	Rtr5	1	dev[5]=net(1,5-6)	DropData	0	0	0	0
0.1	Rtr5	1	dev[5]=net(1,5-6)	InSatisfiedInterests	0	0	0	0
0.1	Rtr5	1	dev[5]=net(1,5-6)	InTimedOutInterests	0	0	0	0
0.1	Rtr5	1	dev[5]=net(1,5-6)	OutSatisfiedInterests	0	0	0	0
0.1	Rtr5	1	dev[5]=net(1,5-6)	OutTimedOutInterests	0	0	0	0
0.1	Rtr6	0	dev[6]=net(0,5-6)	InInterests	112	3.05469	14	0.381836
0.1	Rtr6	0	dev[6]=net(0,5-6)	OutInterests	0	0	0	0
0.1	Rtr6	0	dev[6]=net(0,5-6)	DropInterests	0	0	0	0
0.1	Rtr6	0	dev[6]=net(0,5-6)	InNacks	0	0	0	0
0.1	Rtr6	0	dev[6]=net(0,5-6)	OutNacks	0	0	0	0
0.1	Rtr6	0	dev[6]=net(0,5-6)	DropNacks	0	0	0	0
0.1	Rtr6	0	dev[6]=net(0,5-6)	InData	0	0	0	0
0.1	Rtr6	0	dev[6]=net(0,5-6)	OutData	0	0	0	0
0.1	Rtr6	0	dev[6]=net(0,5-6)	DropData	0	0	0	0
0.1	Rtr6	0	dev[6]=net(0,5-6)	InSatisfiedInterests	0	0	0	0
0.1	Rtr6	0	dev[6]=net(0,5-6)	InTimedOutInterests	0	0	0	0
0.1	Rtr6	0	dev[6]=net(0,5-6)	OutSatisfiedInterests	0	0	0	0
0.1	Rtr6	0	dev[6]=net(0,5-6)	OutTimedOutInterests	0	0	0	0
0.1	Rtr6	1	dev[6]=net(1,6-7)	InInterests	0	0	0	0
0.1	Rtr6	1	dev[6]=net(1,6-7)	OutInterests	112	3.05469	14	0.381836
0.1	Rtr6	1	dev[6]=net(1,6-7)	DropInterests	0	0	0	0
0.1	Rtr6	1	dev[6]=net(1,6-7)	InNacks	0	0	0	0
0.1	Rtr6	1	dev[6]=net(1,6-7)	OutNacks	0	0	0	0
0.1	Rtr6	1	dev[6]=net(1,6-7)	DropNacks	0	0	0	0
0.1	Rtr6	1	dev[6]=net(1,6-7)	InData	0	0	0	0
0.1	Rtr6	1	dev[6]=net(1,6-7)	OutData	0	0	0	0
0.1	Rtr6	1	dev[6]=net(1,6-7)	DropData	0	0	0	0
0.1	Rtr6	1	dev[6]=net(1,6-7)	InSatisfiedInterests	0	0	0	0
0.1	Rtr6	1	dev[6]=net(1,6-7)	InTimedOutInterests	0	0	0	0
0.1	Rtr6	1	dev[6]=net(1,6-7)	OutSatisfiedInterests	0	0	0	0
0.1	Rtr6	1	dev[6]=net(1,6-7)	OutTimedOutInterests	0	0	0	0
0.1	Rtr7	0	dev[7]=net(0,6-7)	InInterests	104	2.83594	13	0.354492
0.1	Rtr7	0	dev[7]=net(0,6-7)	OutInterests	0	0	0	0
0.1	Rtr7	0	dev[7]=net(0,6-7)	DropInterests	0	0	0	0
0.1	Rtr7	0	dev[7]=net(0,6-7)	InNacks	0	0	0	0
0.1	Rtr7	0	dev[7]=net(0,6-7)	OutNacks	0	0	0	0
0.1	Rtr7	0	dev[7]=net(0,6-7)	DropNacks	0	0	0	0
0.1	Rtr7	0	dev[7]=net(0,6-7)	InData	0	0	0	0
0.1	Rtr7	0	dev[7]=net(0,6-7)	OutData	0	0	0	0
0.1	Rtr7	0	dev[7]=net(0,6-7)	DropData	0	0	0	0
0.1	Rtr7	0	dev[7]=net(0,6-7)	InSatisfiedInterests	0	0	0	0
0.1	Rtr7	0	dev[7]=net(0,6-7)	InTimedOutInterests	0	0	0	0
0.1	Rtr7	0	dev[7]=net(0,6-7)	OutSatisfiedInterests	0	0	0	0
0.1	Rtr7	0	dev[7]=net(0,6-7)	OutTimedOutInterests	0	0	0	0
0.1	Rtr7	1	dev[7]=net(1,7-8)	InInterests	0	0	0	0
0.1	Rtr7	1	dev[7]=net(1,7-8)	OutInterests	104	2.83594	13	0.354492
0.1	Rtr7	1	dev[7]=net(1,7-8)	DropInterests	0	0	0	0
0.1	Rtr7	1	dev[7]=net(1,7-8)	InNacks	0	0	0	0
0.1	Rtr7	1	dev[7]=net(1,7-8)	OutNacks	0	0	0	0
0.1	Rtr7	1	dev[7]=net(1,7-8)	DropNacks	0	0	0	0
0.1	Rtr7	1	dev[7]=net(1,7-8)	InData	0	0	0	0
0.1	Rtr7	1	dev[7]=net(1,7-8)	OutData	0	0	0	0
0.1	Rtr7	1	dev[7]=net(1,7-8)	DropData	0	0	0	0
0.1	Rtr7	1	dev[7]=net(1,7-8)	InSatisfiedInterests	0	0	0	0
0.1	Rtr7	1	dev[7]=net(1,7-8)	InTimedOutInterests	0	0	0	0
0.1	Rtr7	1	dev[7]=net(1,7-8)	OutSatisfiedInterests	0	0	0	0
0.1	Rtr7	1	dev[7]=net(1,7-8)	OutTimedOutInterests	0	0	0	0
0.1	Rtr8	0	dev[8]=net(0,7-8)	InInterests	96	2.61719	12	0.327148
0.1	Rtr8	0	dev[8]=net(0,7-8)	OutInterests	0	0	0	0
0.1	Rtr8	0	dev[8]=net(0,7-8)	DropInterests	0	0	0	0
0.1	Rtr8	0	dev[8]=net(0,7-8)	InNacks	0	0	0	0
0.1	Rtr8	0	dev[8]=net(0,7-8)	OutNacks	0	0	0	0
0.1	Rtr8	0	dev[8]=net(0,7-8)	DropNacks	0	0	0	0
0.1	Rtr8	0	dev[8]=net(0,7-8)	InData	0	0	0	0
0.1	Rtr8	0	dev[8]=net(0,7-8)	OutData	0	0	0	0
0.1	Rtr8	0	dev[8]=net(0,7-8)	DropData	0	0	0	0
0.1	Rtr8	0	dev[8]=net(0,7-8)	InSatisfiedInterests	0	0	0	0
0.1	Rtr8	0	dev[8]=net(0,7-8)	InTimedOutInterests	0	0	0	0
0.1	Rtr8	0	dev[8]=net(0,7-8)	OutSatisfiedInterests	0	0	0	0
0.1	Rtr8	0	dev[8]=net(0,7-8)	OutTimedOutInterests	0	0	0	0
0.1	Rtr8	1	dev[8]=net(1,8-9)	InInterests	0	0	0	0
0.1	Rtr8	1	dev[8]=net(1,8-9)	OutInterests	96	2.61719	12	0.327148
0.1	Rtr8	1	dev[8]=net(1,8-9)	DropInterests	0	0	0	0
0.1	Rtr8	1	dev[8]=net(1,8-9)	InNacks	0	0	0	0
0.1	Rtr8	1	dev[8]=net(1,8-9)	OutNacks	0	0	0	0
0.1	Rtr8	1	dev[8]=net(1,8-9)	DropNacks	0	0	0	0
0.1	Rtr8	1	dev[8]=net(1,8-9)	InData	0	0	0	0
0.1	Rtr8	1	dev[8]=net(1,8-9)	OutData	0	0	0	0
0.1	Rtr8	1	dev[8]=net(1,8-9)	DropData	0	0	0	0
0.1	Rtr8	1	dev[8]=net(1,8-9)	InSatisfiedInterests	0	0	0	0
0.1	Rtr8	1	dev[8]=net(1,8-9)	InTimedOutInterests	0	0	0	0
0.1	Rtr8	1	dev[8]=net(1,8-9)	OutSatisfiedInterests	0	0	0	0
0.1	Rtr8	1	dev[8]=net(1,8-9)	OutTimedOutInterests	0	0	0	0
0.1	Rtr9	0	dev[9]=net(0,8-9)	InInterests	88	2.39844	11	0.299805
0.1	Rtr9	0	dev[9]=net(0,8-9)	OutInterests	0	0	0	0
0.1	Rtr9	0	dev[9]=net(0,8-9)	DropInterests	0	0	0	0
0.1	Rtr9	0	dev[9]=net(0,8-9)	InNacks	0	0	0	0
0.1	Rtr9	0	dev[9]=net(0,8-9)	OutNacks	0	0	0	0
0.1	Rtr9	0	dev[9]=net(0,8-9)	DropNacks	0	0	0	0
0.1	Rtr9	0	dev[9]=net(0,8-9)	InData	0	0	0	0
0.1	Rtr9	0	dev[9]=net(0,8-9)	OutData	0	0	0	0
0.1	Rtr9	0	dev[9]=net(0,8-9)	DropData	0	0	0	0
0.1	Rtr9	0	dev[9]=net(0,8-9)	InSatisfiedInterests	0	0	0	0
0.1	Rtr9	0	dev[9]=net(0,8-9)	InTimedOutInterests	0	0	0	0
0.1	Rtr9	0	dev[9]=net(0,8-9)	OutSatisfiedInterests	0	0	0	0
0.1	Rtr9	0	dev[9]=net(0,8-9)	OutTimedOutInterests	0	0	0	0
0.1	Rtr9	1	dev[9]=net(1,9-10)	InInterests	0	0	0	0
0.1	Rtr9	1	dev[9]=net(1,9-10)	OutInterests	88	2.39844	11	0.299805
0.1	Rtr9	1	dev[9]=net(1,9-10)	DropInterests	0	0	0	0
0.1	Rtr9	1	dev[9]=net(1,9-10)	InNacks	0	0	0	0
0.1	Rtr9	1	dev[9]=net(1,9-10)	OutNacks	0	0	0	0
0.1	Rtr9	1	dev[9]=net(1,9-10)	DropNacks	0	0	0	0
0.1	Rtr9	1	dev[9]=net(1,9-10)	InData	0	0	0	0
0.1	Rtr9	1	dev[9]=net(1,9-10)	OutData	0	0	0	0
0.1	Rtr9	1	dev[9]=net(1,9-10)	DropData	0	0	0	0
0.1	Rtr9	1	dev[9]=net(1,9-10)	InSatisfiedInterests	0	0	0	0
0.1	Rtr9	1	dev[9]=net(1,9-10)	InTimedOutInterests	0	0	0	0
0.1	Rtr9	1	dev[9]=net(1,9-10)	OutSatisfiedInterests	0	0	0	0
0.1	Rtr9	1	dev[9]=net(1,9-10)	OutTimedOutInterests	0	0	0	0
0.1	Rtr10	0	dev[10]=net(0,9-10)	InInterests	80	2.17969	10	0.272461
0.1	Rtr10	0	dev[10]=net(0,9-10)	OutInterests	0	0	0	0
0.1	Rtr10	0	dev[10]=net(0,9-10)	DropInterests	0	0	0	0
0.1	Rtr10	0	dev[10]=net(0,9-10)	InNacks	0	0	0	0
0.1	Rtr10	0	dev[10]=net(0,9-10)	OutNacks	0	0	0	0
0.1	Rtr10	0	dev[10]=net(0,9-10)	DropNacks	0	0	0	0
0.1	Rtr10	0	dev[10]=net(0,9-10)	InData	0	0	0	0
0.1	Rtr10	0	dev[10]=net(0,9-10)	OutData	0	0	0	0
0.1	Rtr10	0	dev[10]=net(0,9-10)	DropData	0	0	0	0
0.1	Rtr10	0	dev[10]=net(0,9-10)	InSatisfiedInterests	0	0	0	0
0.1	Rtr10	0	dev[10]=net(0,9-10)	InTimedOutInterests	0	0	0	0
0.1	Rtr10	0	dev[10]=net(0,9-10)	OutSatisfiedInterests	0	0	0	0
0.1	Rtr10	0	dev[10]=net(0,9-10)	OutTimedOutInterests	0	0	0	0
0.1	Rtr10	1	dev[10]=net(1,10-11)	InInterests	0	0	0	0
0.1	Rtr10	1	dev[10]=net(1,10-11)	OutInterests	80	2.17969	10	0.272461
0.1	Rtr10	1	dev[10]=net(1,10-11)	DropInterests	0	0	0	0
0.1	Rtr10	1	dev[10]=net(1,10-11)	InNacks	0	0	0	0
0.1	Rtr10	1	dev[10]=net(1,10-11)	OutNacks	0	0	0	0
0.1	Rtr10	1	dev[10]=net(1,10-11)	DropNacks	0	0	0	0
0.1	Rtr10	1	dev[10]=net(1,10-11)	InData	0	0	0	0
0.1	Rtr10	1	dev[10]=net(1,10-11)	OutData	0	0	0	0
0.1	Rtr10	1	dev[10]=net(1,10-11)	DropData	0	0	0	0
0.1	Rtr10	1	dev[10]=net(1,10-11)	InSatisfiedInterests	0	0	0	0
0.1	Rtr10	1	dev[10]=net(1,10-11)	InTimedOutInterests	0	0	0	0
0.1	Rtr10	1	dev[10]=net(1,10-11)	OutSatisfiedInterests	0	0	0	0
0.1	Rtr10	1	dev[10]=net(1,10-11)	OutTimedOutInterests	0	0	0	0
0.1	Rtr11	0	dev[11]=net(0,10-11)	InInterests	72	1.96094	9	0.245117
0.1	Rtr11	0	dev[11]=net(0,10-11)	OutInterests	0	0	0	0
0.1	Rtr11	0	dev[11]=net(0,10-11)	DropInterests	0	0	0	0
0.1	Rtr11	0	dev[11]=net(0,10-11)	InNacks	0	0	0	0
0.1	Rtr11	0	dev[11]=net(0,10-11)	OutNacks	0	0	0	0
0.1	Rtr11	0	dev[11]=net(0,10-11)	DropNacks	0	0	0	0
0.1	Rtr11	0	dev[11]=net(0,10-11)	InData	0	0	0	0
0.1	Rtr11	0	dev[11]=net(0,10-11)	OutData	0	0	0	0
0.1	Rtr11	0	dev[11]=net(0,10-11)	DropData	0	0	0	0
0.1	Rtr11	0	dev[11]=net(0,10-11)	InSatisfiedInterests	0	0	0	0
0.1	Rtr11	0	dev[11]=net(0,10-11)	InTimedOutInterests	0	0	0	0
0.1	Rtr11	0	dev[11]=net(0,10-11)	OutSatisfiedInterests	0	0	0	0
0.1	Rtr11	0	dev[11]=net(0,10-11)	OutTimedOutInterests	0	0	0	0
0.1	Rtr11	1	dev[11]=net(1,11-12)	InInterests	0	0	0	0
0.1	Rtr11	1	dev[11]=net(1,11-12)	OutInterests	72	1.96094	9	0.245117
0.1	Rtr11	1	dev[11]=net(1,11-12)	DropInterests	0	0	0	0
0.1	Rtr11	1	dev[11]=net(1,11-12)	InNacks	0	0	0	0
0.1	Rtr11	1	dev[11]=net(1,11-12)	OutNacks	0	0	0	0
0.1	Rtr11	1	dev[11]=net(1,11-12)	DropNacks	0	0	0	0
0.1	Rtr11	1	dev[11]=net(1,11-12)	InData	0	0	0	0
0.1	Rtr11	1	dev[11]=net(1,11-12)	OutData	0	0	0	0
0.1	Rtr11	1	dev[11]=net(1,11-12)	DropData	0	0	0	0
0.1	Rtr11	1	dev[11]=net(1,11-12)	InSatisfiedInterests	0	0	0	0
0.1	Rtr11	1	dev[11]=net(1,11-12)	InTimedOutInterests	0	0	0	0
0.1	Rtr11	1	dev[11]=net(1,11-12)	OutSatisfiedInterests	0	0	0	0
0.1	Rtr11	1	dev[11]=net(1,11-12)	OutTimedOutInterests	0	0	0	0
0.1	Rtr12	0	dev[12]=net(0,11-12)	InInterests	64	1.74219	8	0.217773
0.1	Rtr12	0	dev[12]=net(0,11-12)	OutInterests	0	0	0	0
0.1	Rtr12	0	dev[12]=net(0,11-12)	DropInterests	0	0	0	0
0.1	Rtr12	0	dev[12]=net(0,11-12)	InNacks	0	0	0	0
0.1	Rtr12	0	dev[12]=net(0,11-12)	OutNacks	0	0	0	0
0.1	Rtr12	0	dev[12]=net(0,11-12)	DropNacks	0	0	0	0
0.1	Rtr12	0	dev[12]=net(0,11-12)	InData	0	0	0	0
0.1	Rtr12	0	dev[12]=net(0,11-12)	OutData	0	0	0	0
0.1	Rtr12	0	dev[12]=net(0,11-12)	DropData	0	0	0	0
0.1	Rtr12	0	dev[12]=net(0,11-12)	InSatisfiedInterests	0	0	0	0
0.1	Rtr12	0	dev[12]=net(0,11-12)	InTimedOutInterests	0	0	0	0
0.1	Rtr12	0	dev[12]=net(0,11-12)	OutSatisfiedInterests	0	0	0	0
0.1	Rtr12	0	dev[12]=net(0,11-12)	OutTimedOutInterests	0	0	0	0
0.1	Rtr12	1	dev[12]=net(1,12-13)	InInterests	0	0	0	0
0.1	Rtr12	1	dev[12]=net(1,12-13)	OutInterests	64	1.74219	8	0.217773
0.1	Rtr12	1	dev[12]=net(1,12-13)	DropInterests	0	0	0	0
0.1	Rtr12	1	dev[12]=net(1,12-13)	InNacks	0	0	0	0
0.1	Rtr12	1	dev[12]=net(1,12-13)	OutNacks	0	0	0	0
0.1	Rtr12	1	dev[12]=net(1,12-13)	DropNacks	0	0	0	0
0.1	Rtr12	1	dev[12]=net(1,12-13)	InData	0	0	0	0
